Name,Size / Usage,Context,Input,Digest,Updated,source,size_gb,is_installed
granite4:micro-h-base-q3_K_M,1.6GB,1M,Text,0006c65f1fe4,11 months ago,ibm\granite4.csv,1.6,False
llama-guard3:1b-q8_0,1.6GB,128K,Text,494147e06bf9,1 year ago,llama\llama-guard3.csv,1.6,False
gemma2:2b-instruct-q4_K_S,1.6GB,8K,Text,832970b742f1,2 years ago,gemma\gemma2.csv,1.6,False
gemma2:2b-instruct-q3_K_L,1.6GB,8K,Text,3f4d7eff5631,2 years ago,gemma\gemma2.csv,1.6,False
gemma:2b-v1.1,1.6GB,8K,Text,030ee63283b5,2 years ago,gemma\gemma.csv,1.6,False
granite3.1-dense:2b-base-q4_1,1.6GB,128K,Text,14e35033be82,1 year ago,ibm\granite3.1-dense.csv,1.6,False
granite3-moe:3b-instruct-q3_K_M,1.6GB,4K,Text,4be3394227d0,1 year ago,ibm\granite3-moe.csv,1.6,False
qwen2.5-coder:1.5b-instruct-q8_0,1.6GB,32K,Text,00f372390c1d,1 year ago,qwen\qwen2.5-coder.csv,1.6,False
granite3.3:2b-base-q4_1,1.6GB,128K,Text,7acabcae2f43,1 year ago,ibm\granite3.3.csv,1.6,False
gemma2:2b-text-q4_K_S,1.6GB,8K,Text,d86f9248222e,2 years ago,gemma\gemma2.csv,1.6,False
gemma2:2b-text-q4_0,1.6GB,8K,Text,3e796d92bb34,2 years ago,gemma\gemma2.csv,1.6,False
qwen2.5:1.5b-instruct-q8_0,1.6GB,32K,Text,b19683a34698,1 year ago,qwen\qwen2.5.csv,1.6,False
granite3.2:2b-instruct-q4_1,1.6GB,128K,Text,d7e971e2e21b,1 year ago,ibm\granite3.2.csv,1.6,False
llama-guard3:1b,1.6GB,128K,Text,494147e06bf9,1 year ago,llama\llama-guard3.csv,1.6,False
qwen:1.8b-chat-v1.5-q6_K,1.6GB,32K,Text,1b54bd2ede5d,2 years ago,qwen\qwen.csv,1.6,False
qwen2.5:3b-instruct-q3_K_M,1.6GB,32K,Text,c3240229f22f,1 year ago,qwen\qwen2.5.csv,1.6,False
codegemma:2b,1.6GB,8K,Text,,,gemma\codegemma.csv,1.6,False
codegemma:code,1.6GB,8K,Text,,,gemma\codegemma.csv,1.6,False
qwen2.5-coder:1.5b-base-q8_0,1.6GB,32K,Text,e24beaf2eeb1,1 year ago,qwen\qwen2.5-coder.csv,1.6,False
codegemma:2b-code,1.6GB,8K,Text,,,gemma\codegemma.csv,1.6,False
granite3.1-moe:3b-instruct-q3_K_M,1.6GB,128K,Text,216dcd8f0222,1 year ago,granite\granite3.1-moe.csv,1.6,False
codegemma:2b-code-v1.1-q4_K_S,1.6GB,8K,Text,,,gemma\codegemma.csv,1.6,False
granite3-dense:2b-base-q4_1,1.6GB,4K,Text,b907032d8cd0,1 year ago,ibm\granite3-dense.csv,1.6,False
granite4:1b-h-q8_0,1.6GB,1M,Text,7761ae79cab9,10 months ago,ibm\granite4.csv,1.6,False
phi:2.7b,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
phi:2.7b-chat-v2-q4_K_S,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
phi:2.7b-chat-v2-q3_K_L,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
phi:2.7b-chat-v2-q4_0,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
phi:chat,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
phi:latest,1.6GB,2K,Text,,,phi\phi.csv,1.6,False
qwen3.5:0.8b-mlx-bf16,MLX 1.7GB,256K,"Text, Image",95fbaba894b5,5 months ago,qwen\qwen3.5.csv,1.7,False
granite4.2:3b-q3_K_S,1.7GB,128K,Text,d1ad36607eac,1 week ago,granite\granite4.2.csv,1.7,False
granite3-dense:2b-instruct-q4_1,1.7GB,4K,Text,616acd8fb9d1,1 year ago,ibm\granite3-dense.csv,1.7,False
gemma:2b,1.7GB,8K,Text,b50d6c999e59,2 years ago,gemma\gemma.csv,1.7,False
granite4.1:3b-q3_K_M,1.7GB,128K,Text,bd72b20cd67b,4 months ago,granite\granite4.1.csv,1.7,False
granite4:1b-base-q8_0,1.7GB,128K,Text,903d9d7a0c17,10 months ago,ibm\granite4.csv,1.7,False
granite4.2:3b-q3_K_S,1.7GB,128K,Text,9f0ff9d12685,1 week ago,ibm\granite4.2.csv,1.7,False
granite3.1-moe:3b-base-q3_K_L,1.7GB,128K,Text,6fdafe1ea334,1 year ago,ibm\granite3.1-moe.csv,1.7,False
gemma:2b-text,1.7GB,8K,Text,4003359bdf67,2 years ago,gemma\gemma.csv,1.7,False
llama3.2:3b-instruct-q3_K_M,1.7GB,128K,Text,fea4b4677930,1 year ago,llama\llama3.2.csv,1.7,False
gemma:2b-text-q4_K_S,1.7GB,8K,Text,e1f170c66fed,2 years ago,gemma\gemma.csv,1.7,False
gemma:2b-instruct-v1.1-q4_1,1.7GB,8K,Text,7eceb81ab6c2,2 years ago,gemma\gemma.csv,1.7,False
phi3:3.8b-mini-128k-instruct-q3_K_S,1.7GB,4K,Text,b867d0390a90,2 years ago,phi\phi3.csv,1.7,False
phi3:3.8b-mini-4k-instruct-q3_K_S,1.7GB,4K,Text,71d5c0da0a45,2 years ago,phi\phi3.csv,1.7,False
codegemma:2b-code-q4_1,1.7GB,8K,Text,,,gemma\codegemma.csv,1.7,False
codegemma:2b-code-v1.1-q4_1,1.7GB,8K,Text,,,gemma\codegemma.csv,1.7,False
granite3.1-moe:3b-instruct-q3_K_L,1.7GB,128K,Text,871533849c8a,1 year ago,ibm\granite3.1-moe.csv,1.7,False
gemma:2b-instruct-q4_0,1.7GB,8K,Text,b50d6c999e59,2 years ago,gemma\gemma.csv,1.7,False
gemma:2b-text-q4_0,1.7GB,8K,Text,4003359bdf67,2 years ago,gemma\gemma.csv,1.7,False
gemma:2b-instruct-q4_K_S,1.7GB,8K,Text,1f62e695daaf,2 years ago,gemma\gemma.csv,1.7,False
phi3.5:3.8b-mini-instruct-q3_K_S,1.7GB,4K,Text,a96deac0d01a,1 year ago,phi\phi3.5.csv,1.7,False
qwen2.5-coder:3b-instruct-q3_K_L,1.7GB,32K,Text,361756468e52,1 year ago,qwen\qwen2.5-coder.csv,1.7,False
gemma2:2b-text-q4_K_M,1.7GB,8K,Text,c104b2dcf9cd,2 years ago,gemma\gemma2.csv,1.7,False
qwen2.5:3b-instruct-q3_K_L,1.7GB,32K,Text,f8d588c5572a,1 year ago,qwen\qwen2.5.csv,1.7,False
llama3.2:3b-text-q3_K_M,1.7GB,128K,Text,c0f8d9281394,1 year ago,llama\llama3.2.csv,1.7,False
shieldgemma:2b,1.7GB,8K,Text,5aad5044d142,1 year ago,gemma\shieldgemma.csv,1.7,False
granite4:1b-q8_0,1.7GB,128K,Text,cbde93658fc5,10 months ago,ibm\granite4.csv,1.7,False
granite4:micro-q3_K_M,1.7GB,128K,Text,d0626413a629,11 months ago,ibm\granite4.csv,1.7,False
granite3-dense:2b-instruct-q4_1,1.7GB,4K,Text,e12ad0fad2ad,1 year ago,granite\granite3-dense.csv,1.7,False
granite4:micro-base-q3_K_M,1.7GB,128K,Text,478fd9c2c463,11 months ago,ibm\granite4.csv,1.7,False
qwen2.5-coder:3b-base-q3_K_L,1.7GB,32K,Text,e5e9e860e01c,1 year ago,qwen\qwen2.5-coder.csv,1.7,False
granite4.1:3b-q3_K_M,1.7GB,128K,Text,bd72b20cd67b,4 months ago,ibm\granite4.1.csv,1.7,False
llama3.2:3b-text-q3_K_L,1.8GB,128K,Text,4e8b52d4f25e,1 year ago,llama\llama3.2.csv,1.8,False
qwen3.5:0.8b-bf16,1.8GB,256K,"Text, Image",81a0b6550a2d,5 months ago,qwen\qwen3.5.csv,1.8,False
granite3.2:2b-instruct-q5_K_M,1.8GB,128K,Text,518e6ff197d2,1 year ago,ibm\granite3.2.csv,1.8,False
granite3.2:2b-instruct-q5_K_S,1.8GB,128K,Text,296b9f05260d,1 year ago,ibm\granite3.2.csv,1.8,False
granite3.1-dense:2b-instruct-q5_K_M,1.8GB,128K,Text,8233d53724b4,1 year ago,ibm\granite3.1-dense.csv,1.8,False
granite3.1-guardian:2b-q5_K_M,1.8GB,128K,Text,1806c284004c,1 year ago,ibm\granite3.1-guardian.csv,1.8,False
qwen2.5:3b-instruct-q4_K_S,1.8GB,32K,Text,3033a0ab2cfd,1 year ago,qwen\qwen2.5.csv,1.8,False
qwen2.5:3b-instruct-q4_0,1.8GB,32K,Text,09f7fe4d29e6,1 year ago,qwen\qwen2.5.csv,1.8,False
granite3.2:2b-instruct-q5_0,1.8GB,128K,Text,57b30c387429,1 year ago,ibm\granite3.2.csv,1.8,False
granite3.1-dense:2b-instruct-q5_K_S,1.8GB,128K,Text,a65e7800002b,1 year ago,ibm\granite3.1-dense.csv,1.8,False
granite3.3:2b-base-q5_K_M,1.8GB,128K,Text,db2d4f1d04c8,1 year ago,ibm\granite3.3.csv,1.8,False
granite3.3:2b-base-q5_K_S,1.8GB,128K,Text,40e5ee71c60c,1 year ago,ibm\granite3.3.csv,1.8,False
gemma2:2b-text-q4_1,1.8GB,8K,Text,47a5df96d4e0,2 years ago,gemma\gemma2.csv,1.8,False
granite3.1-dense:2b-instruct-q5_0,1.8GB,128K,Text,ce61a69f74bd,1 year ago,ibm\granite3.1-dense.csv,1.8,False
granite3.3:2b-base-q5_0,1.8GB,128K,Text,1d8696cb3c9d,1 year ago,ibm\granite3.3.csv,1.8,False
qwen2.5-coder:3b-base-q4_K_S,1.8GB,32K,Text,09aa6f058dde,1 year ago,qwen\qwen2.5-coder.csv,1.8,False
granite3.3:2b-instruct-q5_K_S,1.8GB,128K,Text,7129de5deb0d,1 year ago,ibm\granite3.3.csv,1.8,False
granite3.3:2b-instruct-q5_K_M,1.8GB,128K,Text,123cb9d5e275,1 year ago,ibm\granite3.3.csv,1.8,False
qwen2.5-coder:3b-base-q4_0,1.8GB,32K,Text,f1f7ad8989c3,1 year ago,qwen\qwen2.5-coder.csv,1.8,False
granite3.3:2b-instruct-q5_0,1.8GB,128K,Text,0b200242af09,1 year ago,ibm\granite3.3.csv,1.8,False
granite3-dense:2b-instruct-q5_0,1.8GB,4K,Text,db3fbcdec89b,1 year ago,granite\granite3-dense.csv,1.8,False
granite3-dense:2b-instruct-q5_K_S,1.8GB,4K,Text,be9d8efefd30,1 year ago,granite\granite3-dense.csv,1.8,False
codegemma:2b-code-v1.1-q5_0,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
codegemma:2b-code-q5_K_M,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
codegemma:2b-code-v1.1-q5_K_M,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
codegemma:2b-code-q5_K_S,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
codegemma:2b-code-v1.1-q5_K_S,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
phi:2.7b-chat-v2-q4_K_M,1.8GB,2K,Text,,,phi\phi.csv,1.8,False
granite3-moe:3b-instruct-q3_K_L,1.8GB,4K,Text,f02ae56465b6,1 year ago,ibm\granite3-moe.csv,1.8,False
granite3.1-dense:2b-base-q5_K_M,1.8GB,128K,Text,4567cbb198b4,1 year ago,ibm\granite3.1-dense.csv,1.8,False
granite3.1-dense:2b-base-q5_K_S,1.8GB,128K,Text,9e4cbb110958,1 year ago,ibm\granite3.1-dense.csv,1.8,False
granite3.1-dense:2b-base-q5_0,1.8GB,128K,Text,95282e8aeea5,1 year ago,ibm\granite3.1-dense.csv,1.8,False
shieldgemma:2b-q4_1,1.8GB,8K,Text,8079392bcbe5,1 year ago,gemma\shieldgemma.csv,1.8,False
gemma:2b-text-q4_K_M,1.8GB,8K,Text,14b9181dd33c,2 years ago,gemma\gemma.csv,1.8,False
granite4.2:3b-q3_K_M,1.8GB,128K,Text,bacb915b3d79,1 week ago,ibm\granite4.2.csv,1.8,False
gemma2:2b-instruct-q4_1,1.8GB,8K,Text,147febd40666,2 years ago,gemma\gemma2.csv,1.8,False
phi:2.7b-chat-v2-q4_1,1.8GB,2K,Text,,,phi\phi.csv,1.8,False
granite3-moe:3b-base-q3_K_L,1.8GB,4K,Text,c4c5252125fd,1 year ago,ibm\granite3-moe.csv,1.8,False
gemma:2b-instruct-q4_1,1.8GB,8K,Text,79f47baf629d,2 years ago,gemma\gemma.csv,1.8,False
granite3.1-dense:2b-instruct-q5_K_S,1.8GB,128K,Text,1a2b39f6e69c,1 year ago,granite\granite3.1-dense.csv,1.8,False
granite3-dense:2b-instruct-q5_0,1.8GB,4K,Text,d886ce2427bb,1 year ago,ibm\granite3-dense.csv,1.8,False
granite3-dense:2b-instruct-q5_K_S,1.8GB,4K,Text,03aade47da2d,1 year ago,ibm\granite3-dense.csv,1.8,False
granite3.1-dense:2b-instruct-q5_0,1.8GB,128K,Text,f26890da1451,1 year ago,granite\granite3.1-dense.csv,1.8,False
gemma:2b-instruct-v1.1-q5_0,1.8GB,8K,Text,08119f9e759a,2 years ago,gemma\gemma.csv,1.8,False
granite3.1-dense:2b-instruct-q5_K_M,1.8GB,128K,Text,86cdcdb94cd6,1 year ago,granite\granite3.1-dense.csv,1.8,False
granite3.1-moe:3b-instruct-q3_K_L,1.8GB,128K,Text,712573071d24,1 year ago,granite\granite3.1-moe.csv,1.8,False
llama3.2:3b-instruct-q3_K_L,1.8GB,128K,Text,adcbc7b3c10e,1 year ago,llama\llama3.2.csv,1.8,False
gemma:2b-instruct-q4_K_M,1.8GB,8K,Text,073d0876d678,2 years ago,gemma\gemma.csv,1.8,False
granite3-guardian:2b-q5_K_M,1.8GB,8K,Text,79aef5af3f6b,1 year ago,ibm\granite3-guardian.csv,1.8,False
qwen2.5-coder:3b-instruct-q4_K_S,1.8GB,32K,Text,e6e376f35d18,1 year ago,qwen\qwen2.5-coder.csv,1.8,False
granite3-moe:3b-instruct-q3_K_L,1.8GB,4K,Text,8c76215f504a,1 year ago,granite\granite3-moe.csv,1.8,False
qwen2.5-coder:3b-instruct-q4_0,1.8GB,32K,Text,6a55fb15068d,1 year ago,qwen\qwen2.5-coder.csv,1.8,False
gemma:2b-instruct-v1.1-q5_K_M,1.8GB,8K,Text,8b4445dd0168,2 years ago,gemma\gemma.csv,1.8,False
gemma:2b-text-q4_1,1.8GB,8K,Text,2336b3481fc2,2 years ago,gemma\gemma.csv,1.8,False
granite4.2:3b-q3_K_M,1.8GB,128K,Text,37c1855f627f,1 week ago,granite\granite4.2.csv,1.8,False
codegemma:2b-code-q5_0,1.8GB,8K,Text,,,gemma\codegemma.csv,1.8,False
gemma:2b-instruct-v1.1-q5_K_S,1.8GB,8K,Text,86981b46f254,2 years ago,gemma\gemma.csv,1.8,False
granite3-dense:2b-base-q5_0,1.8GB,4K,Text,ecea55c737b4,1 year ago,ibm\granite3-dense.csv,1.8,False
granite3-dense:2b-base-q5_K_M,1.8GB,4K,Text,025368ebfee9,1 year ago,ibm\granite3-dense.csv,1.8,False
granite3-dense:2b-base-q5_K_S,1.8GB,4K,Text,c62635bd3bd5,1 year ago,ibm\granite3-dense.csv,1.8,False
qwen3-vl:2b-thinking,1.9GB,256K,"Text, Image",0635d9d857d4,10 months ago,qwen\qwen3-vl.csv,1.9,False
qwen3-vl:2b-thinking-q4_K_M,1.9GB,256K,"Text, Image",0635d9d857d4,10 months ago,qwen\qwen3-vl.csv,1.9,False
granite3.1-moe:3b-base-q4_0,1.9GB,128K,Text,8e8c36ce822d,1 year ago,ibm\granite3.1-moe.csv,1.9,False
granite3.1-moe:3b-instruct-q4_0,1.9GB,128K,Text,4028910e5822,1 year ago,ibm\granite3.1-moe.csv,1.9,False
granite3.1-moe:3b-instruct-q4_K_S,1.9GB,128K,Text,44f84831f9bf,1 year ago,ibm\granite3.1-moe.csv,1.9,False
nemotron-mini:4b-instruct-q2_K,1.9GB,4K,Text,71c1aed58cc4,1 year ago,nemotron\nemotron-mini.csv,1.9,False
llama3.2:3b-instruct-q4_K_S,1.9GB,128K,Text,80f2089878c9,1 year ago,llama\llama3.2.csv,1.9,False
granite3.1-moe:3b-base-q4_K_S,1.9GB,128K,Text,aaf55e133a5b,1 year ago,ibm\granite3.1-moe.csv,1.9,False
qwen3-vl:2b-instruct-q4_K_M,1.9GB,256K,"Text, Image",ea422f1e7365,10 months ago,qwen\qwen3-vl.csv,1.9,False
granite4.1:3b-q3_K_L,1.9GB,128K,Text,eb446378f84c,4 months ago,granite\granite4.1.csv,1.9,False
deepseek-r1:1.5b-qwen-distill-q8_0,1.9GB,128K,Text,21c9dbd320fa,1 year ago,deepseek\deepseek-r1.csv,1.9,False
qwen2.5:3b,1.9GB,32K,Text,357c53fb659c,1 year ago,qwen\qwen2.5.csv,1.9,False
granite3.1-moe:3b-instruct-q4_K_S,1.9GB,128K,Text,71da5b32c299,1 year ago,granite\granite3.1-moe.csv,1.9,False
gemma:2b-instruct-q5_0,1.9GB,8K,Text,f2e0978e20a7,2 years ago,gemma\gemma.csv,1.9,False
granite3-dense:2b-base-q5_1,1.9GB,4K,Text,b10ec8811d0d,1 year ago,ibm\granite3-dense.csv,1.9,False
granite3-dense:2b-instruct-q5_K_M,1.9GB,4K,Text,36dc7cf596aa,1 year ago,ibm\granite3-dense.csv,1.9,False
gemma:2b-instruct-v1.1-q5_1,1.9GB,8K,Text,c30cb73e47bb,2 years ago,gemma\gemma.csv,1.9,False
gemma:2b-instruct-q5_K_S,1.9GB,8K,Text,466d55f10b72,2 years ago,gemma\gemma.csv,1.9,False
llama3.2:3b-text-q4_0,1.9GB,128K,Text,d7842f3d2c28,1 year ago,llama\llama3.2.csv,1.9,False
qwen2.5-coder:3b-instruct,1.9GB,32K,Text,f72c60cabf62,1 year ago,qwen\qwen2.5-coder.csv,1.9,False
llama3.2:3b-instruct-q4_0,1.9GB,128K,Text,9b9453afbdd6,1 year ago,llama\llama3.2.csv,1.9,False
granite3-moe:3b-instruct-q4_0,1.9GB,4K,Text,d144aac2b0d8,1 year ago,granite\granite3-moe.csv,1.9,False
qwen2.5-coder:3b-instruct-q4_K_M,1.9GB,32K,Text,f72c60cabf62,1 year ago,qwen\qwen2.5-coder.csv,1.9,False
granite3-moe:3b-instruct-q4_K_S,1.9GB,4K,Text,9f5ecea51621,1 year ago,granite\granite3-moe.csv,1.9,False
llama3.2:3b-text-q4_K_S,1.9GB,128K,Text,8265cd0d8cf7,1 year ago,llama\llama3.2.csv,1.9,False
granite3.1-moe:3b-instruct-q4_0,1.9GB,128K,Text,575c94ea9f74,1 year ago,granite\granite3.1-moe.csv,1.9,False
granite3.1-dense:2b-instruct-q5_1,1.9GB,128K,Text,35c067239cb5,1 year ago,granite\granite3.1-dense.csv,1.9,False
granite3-dense:2b-instruct-q5_K_M,1.9GB,4K,Text,dcace13d6d34,1 year ago,granite\granite3-dense.csv,1.9,False
granite4:micro-base-q3_K_L,1.9GB,128K,Text,fee0a53232cd,11 months ago,ibm\granite4.csv,1.9,False
granite4:micro-q3_K_L,1.9GB,128K,Text,d72bd87fb725,11 months ago,ibm\granite4.csv,1.9,False
granite3-moe:3b-base-q4_K_S,1.9GB,4K,Text,897eb47878e1,1 year ago,ibm\granite3-moe.csv,1.9,False
granite3-moe:3b-base-q4_0,1.9GB,4K,Text,b8e16596ae0d,1 year ago,ibm\granite3-moe.csv,1.9,False
codegemma:2b-code-q5_1,1.9GB,8K,Text,,,gemma\codegemma.csv,1.9,False
codegemma:2b-code-v1.1-q5_1,1.9GB,8K,Text,,,gemma\codegemma.csv,1.9,False
granite4.1:3b-q3_K_L,1.9GB,128K,Text,eb446378f84c,4 months ago,ibm\granite4.1.csv,1.9,False
gemma2:2b-instruct-q5_0,1.9GB,8K,Text,33c77c94b6d9,2 years ago,gemma\gemma2.csv,1.9,False
shieldgemma:2b-q5_0,1.9GB,8K,Text,f0ccd970270f,1 year ago,gemma\shieldgemma.csv,1.9,False
granite4:micro-h-q4_K_M,1.9GB,1M,Text,076afb3855dc,11 months ago,ibm\granite4.csv,1.9,False
granite4:micro-h-base-q4_K_M,1.9GB,1M,Text,727d887e8421,11 months ago,ibm\granite4.csv,1.9,False
granite3-moe:3b-instruct-q4_0,1.9GB,4K,Text,4104d45b42bc,1 year ago,ibm\granite3-moe.csv,1.9,False
gemma:2b-text-q5_0,1.9GB,8K,Text,b82a85f35c76,2 years ago,gemma\gemma.csv,1.9,False
gemma:2b-text-q5_K_S,1.9GB,8K,Text,dbbce6ea20a0,2 years ago,gemma\gemma.csv,1.9,False
granite3-moe:3b-instruct-q4_K_S,1.9GB,4K,Text,2ff1618be396,1 year ago,ibm\granite3-moe.csv,1.9,False
granite4:micro-h-base-q4_K_S,1.9GB,1M,Text,5ad525058a75,11 months ago,ibm\granite4.csv,1.9,False
granite4:micro-h-q4_K_S,1.9GB,1M,Text,3124a420a568,11 months ago,ibm\granite4.csv,1.9,False
granite4:micro-h-q4_0,1.9GB,1M,Text,8ae6bdefeff0,11 months ago,ibm\granite4.csv,1.9,False
shieldgemma:2b-q5_K_M,1.9GB,8K,Text,29b311ed2d95,1 year ago,gemma\shieldgemma.csv,1.9,False
shieldgemma:2b-q5_K_S,1.9GB,8K,Text,e87b5af5b923,1 year ago,gemma\shieldgemma.csv,1.9,False
granite4:micro-h,1.9GB,1M,Text,076afb3855dc,11 months ago,ibm\granite4.csv,1.9,False
granite4:micro-h-base-q4_0,1.9GB,1M,Text,8b18e2fdd412,11 months ago,ibm\granite4.csv,1.9,False
qwen:4b-chat-v1.5-q3_K_S,1.9GB,32K,Text,d75968a2b37c,2 years ago,qwen\qwen.csv,1.9,False
phi:2.7b-chat-v2-q5_0,1.9GB,2K,Text,,,phi\phi.csv,1.9,False
phi:2.7b-chat-v2-q5_K_S,1.9GB,2K,Text,,,phi\phi.csv,1.9,False
qwen:4b-text-v1.5-q3_K_S,1.9GB,32K,Text,8a41ec56a16b,2 years ago,qwen\qwen.csv,1.9,False
gemma2:2b-text-q5_K_M,1.9GB,8K,Text,d298863d20ab,2 years ago,gemma\gemma2.csv,1.9,False
qwen2.5-coder:3b-base-q4_K_M,1.9GB,32K,Text,b71a053ff1b3,1 year ago,qwen\qwen2.5-coder.csv,1.9,False
granite3.3:2b-base-q5_1,1.9GB,128K,Text,d97fdc536fdc,1 year ago,ibm\granite3.3.csv,1.9,False
gemma2:2b-text-q5_0,1.9GB,8K,Text,5584a807b8ba,2 years ago,gemma\gemma2.csv,1.9,False
gemma2:2b-text-q5_K_S,1.9GB,8K,Text,a3cd2a717100,2 years ago,gemma\gemma2.csv,1.9,False
qwen2.5-coder:3b-base,1.9GB,32K,Text,b71a053ff1b3,1 year ago,qwen\qwen2.5-coder.csv,1.9,False
granite3.3:2b-instruct-q5_1,1.9GB,128K,Text,1cc05fa53e95,1 year ago,ibm\granite3.3.csv,1.9,False
granite3.1-dense:2b-base-q5_1,1.9GB,128K,Text,7bc513ae4525,1 year ago,ibm\granite3.1-dense.csv,1.9,False
granite3.1-dense:2b-instruct-q5_1,1.9GB,128K,Text,40450b76460d,1 year ago,ibm\granite3.1-dense.csv,1.9,False
qwen2.5:3b-instruct,1.9GB,32K,Text,357c53fb659c,1 year ago,qwen\qwen2.5.csv,1.9,False
gemma2:2b-instruct-q5_K_S,1.9GB,8K,Text,6ced300e723a,2 years ago,gemma\gemma2.csv,1.9,False
qwen3-vl:2b,1.9GB,256K,"Text, Image",0635d9d857d4,10 months ago,qwen\qwen3-vl.csv,1.9,False
gemma2:2b-instruct-q5_K_M,1.9GB,8K,Text,44b731fe20db,2 years ago,gemma\gemma2.csv,1.9,False
granite3.2:2b-instruct-q5_1,1.9GB,128K,Text,55b35b9dd8f5,1 year ago,ibm\granite3.2.csv,1.9,False
qwen2.5:3b-instruct-q4_K_M,1.9GB,32K,Text,357c53fb659c,1 year ago,qwen\qwen2.5.csv,1.9,False
qwen3.5:2b-q4_K_M,1.9GB,256K,"Text, Image",124a03c34777,6 months ago,qwen\qwen3.5.csv,1.9,False
qwen3-vl:2b-instruct,1.9GB,256K,"Text, Image",ea422f1e7365,10 months ago,qwen\qwen3-vl.csv,1.9,False
qwen:4b-text-v1.5-q3_K_M,2.0GB,32K,Text,b446af0b99f1,2 years ago,qwen\qwen.csv,2.0,False
granite4.2:3b-q3_K_L,2.0GB,128K,Text,6b46da5ef255,1 week ago,ibm\granite4.2.csv,2.0,False
qwen:1.8b-text-q8_0,2.0GB,8K,Text,fb7576710ad5,2 years ago,qwen\qwen.csv,2.0,False
qwen:4b-chat-v1.5-q3_K_M,2.0GB,32K,Text,da9fe589f9b3,2 years ago,qwen\qwen.csv,2.0,False
llama3.2:3b,2.0GB,128K,Text,a80c4f17acd5,1 year ago,llama\llama3.2.csv,2.0,False
llama3.2:latest,2.0GB,128K,Text,a80c4f17acd5,1 year ago,llama\llama3.2.csv,2.0,False
gemma:2b-text-q5_K_M,2.0GB,8K,Text,75095004592a,2 years ago,gemma\gemma.csv,2.0,False
granite4.1:3b-q4_0,2.0GB,128K,Text,010f4b63e5f7,4 months ago,ibm\granite4.1.csv,2.0,False
granite4:micro-h-base-q4_1,2.0GB,1M,Text,0a0c09b2365e,11 months ago,ibm\granite4.csv,2.0,False
shieldgemma:2b-q5_1,2.0GB,8K,Text,86dd3e901f29,1 year ago,gemma\shieldgemma.csv,2.0,False
granite4:micro-h-q4_1,2.0GB,1M,Text,00e60a382b5d,11 months ago,ibm\granite4.csv,2.0,False
granite4.1:3b-q4_K_S,2.0GB,128K,Text,aaf53db81651,4 months ago,ibm\granite4.1.csv,2.0,False
granite4:micro-base-q4_K_S,2.0GB,128K,Text,951699524644,11 months ago,ibm\granite4.csv,2.0,False
granite4:micro-q4_0,2.0GB,128K,Text,4ecf35fdfe65,11 months ago,ibm\granite4.csv,2.0,False
granite4.1:3b-q4_K_S,2.0GB,128K,Text,aaf53db81651,4 months ago,granite\granite4.1.csv,2.0,False
granite4:micro-base-q4_0,2.0GB,128K,Text,98d9c22e865a,11 months ago,ibm\granite4.csv,2.0,False
phi3:3.8b-mini-4k-instruct-q3_K_M,2.0GB,4K,Text,9971a6367aaa,2 years ago,phi\phi3.csv,2.0,False
qwen2.5-coder:3b-instruct-q4_1,2.0GB,32K,Text,c687a8f39d3a,1 year ago,qwen\qwen2.5-coder.csv,2.0,False
llama3.2:3b-instruct-q4_K_M,2.0GB,128K,Text,a80c4f17acd5,1 year ago,llama\llama3.2.csv,2.0,False
gemma:2b-instruct-q5_K_M,2.0GB,8K,Text,79fe7a4a6e26,2 years ago,gemma\gemma.csv,2.0,False
granite3.1-moe:3b-instruct-q4_K_M,2.0GB,128K,Text,b43d80d7fca7,1 year ago,granite\granite3.1-moe.csv,2.0,False
granite3.1-moe:3b-base-q4_K_M,2.0GB,128K,Text,4be76733faf4,1 year ago,ibm\granite3.1-moe.csv,2.0,False
granite3.2-guardian:3b-q4_K_M,2.0GB,128K,Text,e04204f2f749,1 year ago,ibm\granite3.2-guardian.csv,2.0,False
qwen:1.8b-text-v1.5-q8_0,2.0GB,32K,Text,48d0284fc9fe,2 years ago,qwen\qwen.csv,2.0,False
granite3.1-moe:latest,2.0GB,128K,Text,b43d80d7fca7,1 year ago,granite\granite3.1-moe.csv,2.0,False
granite3.1-moe:3b,2.0GB,128K,Text,b43d80d7fca7,1 year ago,granite\granite3.1-moe.csv,2.0,False
granite3-dense:2b-instruct-q5_1,2.0GB,4K,Text,45b7bd2bde9b,1 year ago,ibm\granite3-dense.csv,2.0,False
granite4:micro-q4_K_S,2.0GB,128K,Text,f345703933d0,11 months ago,ibm\granite4.csv,2.0,False
granite3.1-moe:3b,2.0GB,128K,Text,605fe091a8c3,1 year ago,ibm\granite3.1-moe.csv,2.0,False
